datap,median,total,size,clade,numtaxa
Mayr_2006a.nex,0.020491803,0.06460945,122,Bird,0.970588235
Campbell_2015ab.nex,0.233606557,0.333674863,122,Dinosaurs,1
Chinnery_et_Horner_2007a.nex,0.336065574,0.293153327,122,Dinosaurs,1
DEmic_et_Carrano_2020a.nex,0.545081967,0.470286885,122,Dinosaurs,0.9375
DEmic_etal_2016a.nex,0.545081967,0.438251366,122,Dinosaurs,0.933333333
Kurochkin_1996a.nex,0.901639344,0.783196721,122,Dinosaurs,0.975
Longrich_2013a.nex,0.233606557,0.330259563,122,Dinosaurs,1
Royo-Torres_etal_2017ba.nex,0.540983607,0.447382337,122,Dinosaurs,0.935483871
Xu_etal_2010bb.nex,0.336065574,0.316484517,122,Dinosaurs,1
Trueb_et_Cloutier_1991ab.nex,0.131147541,0.1264637,122,Non_amniote_tetrapods,1
Brink_et_Reisz_2014a.nex,0.032786885,0.12295082,122,Non_mammal_synapsid,1
Frobisch_etal_2011a.nex,0.106557377,0.219672131,122,Non_mammal_synapsid,1
Spindler_etal_2015a.nex,0.06557377,0.150956284,122,Non_mammal_synapsid,1
Rieppel_1998b.nex,0.045081967,0.106264637,122,Sauropterygians,0.892857143
Rieppel_1998ca.nex,0.045081967,0.116939891,122,Sauropterygians,0.9
Rieppel_etal_1999aa.nex,0.049180328,0.128886376,122,Sauropterygians,0.896551724
Gibson_etal_2018a.nex,0.404958678,0.450929752,121,Cetaceans,1
Lambert_etal_2019a.nex,0.404958678,0.459053343,121,Cetaceans,1
Dalla_Vecchia_2009a.nex,0.115702479,0.189421488,121,Dinosaurs,1
Yates_et_Warren_2000a.nex,0.157024793,0.163984341,121,Non_amniote_tetrapods,0.973684211
Huttenlocker_etal_2011a.nex,0.136363636,0.189307851,121,Non_mammal_synapsid,1
Kissel_et_Reisz_2004a.nex,0.070247934,0.16046832,121,Non_mammal_synapsid,1
Laurin_1993a.nex,0.066115702,0.117956424,121,Non_mammal_synapsid,1
Ksepka_2009ab.nex,0.025,0.045052083,120,Bird,0.984375
Apaldetti_etal_2014ab.nex,0.266666667,0.36517094,120,Dinosaurs,0.923076923
Gates_et_Sampson_2007a.nex,0.066666667,0.221111111,120,Dinosaurs,1
Longrich_2011aa.nex,0.225,0.303787879,120,Dinosaurs,1
Santos-Cubedo_etal_2023a.nex,0.4,0.421666667,120,Dinosaurs,1
Sereno_etal_2022a.nex,0.341666667,0.395833333,120,Dinosaurs,1
Xu_etal_2002a.nex,0.283333333,0.31372549,120,Dinosaurs,1
Jia_et_Gao_inpressa.nex,0.15,0.266176471,120,Non_amniote_tetrapods,1
Young_etal_2017aa.nex,0.425,0.411036036,120,Non_dinosaur_archosauro,1
Rieppel_1999a.nex,0.058333333,0.17654321,120,Sauropterygians,0.888888889
Szczygielski_et_Sulej_2016a.nex,0.1625,0.26796875,120,Turtles,0.875
Friedman_etal_2013aa.nex,0,0.066732575,119,Actinopterygians,0.294117647
Friedman_etal_2013ab.nex,0,0.066732575,119,Actinopterygians,0.294117647
Churchill_etal_2012a.nex,0.260504202,0.299019608,119,Cetaceans,0.875
Cruzado-Caballero_etal_2013a.nex,0.214285714,0.317799847,119,Dinosaurs,0.954545455
DEmic_2012a.nex,0.466386555,0.419867947,119,Dinosaurs,0.928571429
DEmic_2013a.nex,0.327731092,0.381176471,119,Dinosaurs,0.92
Li_etal_2014bb.nex,0.546218487,0.430020284,119,Dinosaurs,0.931034483
Longrich_2010a.nex,0.218487395,0.307828395,119,Dinosaurs,1
Saegusa_et_Ikeda_2014a.nex,0.546218487,0.433207766,119,Dinosaurs,0.931034483
Butler_etal_inpressb.nex,0.361344538,0.340031665,119,Marsupials,0.739130435
Travouillon_etal_2016a.nex,0.361344538,0.335875889,119,Marsupials,0.723076923
Tykoski_etal_2002aa.nex,0.25210084,0.298786181,119,Non_dinosaur_archosauro,0.962962963
Tykoski_etal_2002ab.nex,0.25210084,0.298786181,119,Non_dinosaur_archosauro,0.962962963
Tykoski_etal_2002ac.nex,0.25210084,0.298786181,119,Non_dinosaur_archosauro,0.962962963
Rieppel_1997ab.nex,0.042016807,0.103641457,119,Sauropterygians,0.875
Rieppel_1998a.nex,0.042016807,0.103291317,119,Sauropterygians,0.875
Apesteguia_et_Zaher_2006a.nex,0.092436975,0.18708536,119,Squamata,0.947368421
Bolotsky_etal_2014a.nex,0.177966102,0.274754683,118,Dinosaurs,0.947368421
Charig_et_Milner_1997a.nex,0.110169492,0.202966102,118,Dinosaurs,0.9
Godefroit_etal_2012a.nex,0.169491525,0.273862623,118,Dinosaurs,0.947368421
Sereno_1999ab.nex,0.152542373,0.298840321,118,Dinosaurs,0.894736842
Yao_etal_2022aa.nex,0.127118644,0.211864407,118,Dinosaurs,0.947368421
Gess_et_Coates_2015a.nex,0.300847458,0.298305085,118,Fish_sarcopterygians,1
Asher_etal_2002a.nex,0.156779661,0.252824859,118,Meso_mammals,1
Carroll_2007a.nex,0.127118644,0.1366986,118,Non_amniote_tetrapods,0.956521739
Schoch_et_Sues_2014a.nex,0.275423729,0.292843691,118,Non_dinosaur_archosauro,0.944444444
Lu_etal_2016b.nex,0.211864407,0.28277667,118,Pterosaurs,0.985294118
Sallam_et_Seiffert_2016a.nex,0.211864407,0.217110573,118,Rodents,1
Sallam_etal_2011a.nex,0.203389831,0.247258225,118,Rodents,1
Sallam_etal_2012a.nex,0.203389831,0.247201791,118,Rodents,1
Ksepka_etal_2013a.nex,0.08974359,0.215506716,117,Bird,1
Ahlberg_etal_2008a.nex,0.230769231,0.296703297,117,Fish_sarcopterygians,1
Carter_etal_2000a.nex,0.05982906,0.060339329,117,Molluscs,0.940298507
Marsicano_etal_inpressa.nex,0.128205128,0.180973616,117,Non_amniote_tetrapods,1
Buckley_etal_2000a.nex,0.256410256,0.292991453,117,Non_dinosaur_archosauro,0.96
Lu_etal_2010b.nex,0.170940171,0.243064927,117,Pterosaurs,0.98245614
Lu_etal_2012a.nex,0.179487179,0.25014245,117,Pterosaurs,0.983333333
Pereda-Suberbiola_etal_2012a.nex,0.179487179,0.249484232,117,Pterosaurs,0.982758621
Vidovic_et_Martill_2014a.nex,0.264957265,0.303030303,117,Pterosaurs,1
Vila_Nova_etal_2014ab.nex,0.179487179,0.249484232,117,Pterosaurs,0.982758621
Bell_et_Currie_2016a.nex,0.629310345,0.576149425,116,Dinosaurs,1
Evans_etal_2013bb.nex,0.629310345,0.572701149,116,Dinosaurs,1
Freedman_Fowler_et_Horner_2015ac.nex,0.043103448,0.176392573,116,Dinosaurs,0.923076923
Gates_etal_2011a.nex,0.043103448,0.240804598,116,Dinosaurs,0.933333333
Gates_etal_2014aa.nex,0.129310345,0.279633621,116,Dinosaurs,0.9375
Gates_etal_2014ab.nex,0.129310345,0.266163793,116,Dinosaurs,0.9375
Sereno_1999af.nex,0.043103448,0.183023873,116,Dinosaurs,0.923076923
Thomas_etal_1989a.nex,0,0,116,Marsupials,0
Gentry_et_Hooker_1988a.nex,0.090517241,0.159698276,116,Non_cetacean_artiodactyls,0.675
Dong_etal_2020a.nex,0.392241379,0.363793103,116,Non_dinosaur_archosauro,1
Matsumoto_etal_2013a.nex,0.387931034,0.358556833,116,Non_dinosaur_archosauro,1
Wilson_etal_2010a.nex,0.017241379,0.113943028,116,Squamata,0.695652174
Boessenecker_et_Churchill_2015a.nex,0.139130435,0.238563327,115,Carnivores,1
Velez-Juarbe_2017a.nex,0.143478261,0.254710145,115,Carnivores,1
Demere_etal_2008a.nex,0.334782609,0.29178744,115,Cetaceans,1
Uhen_2014a.nex,0.373913043,0.431484258,115,Cetaceans,1
Norman_2021a.nex,0.091304348,0.176811594,115,Dinosaurs,0.722222222
Riguetti_etal_2022ab.nex,0.12173913,0.201830664,115,Dinosaurs,0.736842105
Callier_etal_2009a.nex,0.260869565,0.330039526,115,Fish_sarcopterygians,1
Clack_etal_2012b.nex,0.243478261,0.328458498,115,Fish_sarcopterygians,1
Sookias_etal_2014aa.nex,0.304347826,0.35373913,115,Fish_sarcopterygians,1
Sookias_etal_2014ab.nex,0.304347826,0.355130435,115,Fish_sarcopterygians,1
Zhu_etal_2012a.nex,0.295652174,0.297751124,115,Fish_sarcopterygians,1
Brewer_etal_2015a.nex,0.456521739,0.450543478,115,Marsupials,1
Cisneros_etal_2015b.nex,0.139130435,0.192327366,115,Non_amniote_tetrapods,1
Desojo_etal_2011a.nex,0.356521739,0.336384439,115,Non_dinosaur_archosauro,0.947368421
Frobisch_et_Reisz_2011a.nex,0.339130435,0.337710736,115,Non_mammal_synapsid,1
Gess_etal_2006a.nex,0.565217391,0.445134576,115,Non_osteichthyan_vertebrates,0.952380952
Shu_etal_2003a.nex,0.630434783,0.463768116,115,Non_osteichthyan_vertebrates,0.777777778
Sallam_etal_2009a.nex,0.2,0.216380182,115,Rodents,1
Shaffer_etal_1997a.nex,0.026086957,0.068405797,115,Turtles,0.733333333
Lamsdell_2013a.nex,0.342105263,0.367946894,114,Arthopods,1
Longrich_et_Currie_2009b.nex,0.587719298,0.551332034,114,Dinosaurs,1
Daeschler_etal_2006a.nex,0.122807018,0.191033138,114,Fish_sarcopterygians,1
Flores_2009a.nex,0.01754386,0.027469991,114,Marsupials,0.921052632
Schoch_2019b.nex,0.131578947,0.157592257,114,Non_amniote_tetrapods,0.75862069
Canale_etal_2009a.nex,0.460176991,0.378448725,113,Dinosaurs,0.882352941
Forster_etal_1998a.nex,0.061946903,0.197640118,113,Dinosaurs,0.733333333
Zhang_etal_2002a.nex,0.061946903,0.204804046,113,Dinosaurs,0.714285714
Beznosov_etal_2019a.nex,0.269911504,0.346153846,113,Fish_sarcopterygians,1
Sander_2000a.nex,0.097345133,0.096879367,113,Ichthyopterygians,0.894736842
Reisz_etal_2010a.nex,0.123893805,0.185512947,113,Non_mammal_synapsid,1
Brocklehurst_etal_2015ac.nex,0.274336283,0.441740413,113,Non_saurian_diapsids,0.9375
Ford_et_Benson_2019a.nex,0.123893805,0.181415929,113,Non_saurian_diapsids,0.964285714
de_Pinna_1996a.nex,0.008928571,0.011054422,112,Actinopterygians,0.571428571
Zverkov_et_Prilepskaya_2019a.nex,0.401785714,0.389705882,112,Ichthyopterygians,0.970588235
Hu_etal_2005a.nex,0.15625,0.166517857,112,Meso_mammals,0.85
Wang_etal_2001a.nex,0.15625,0.166517857,112,Meso_mammals,0.85
Gee_etal_inpressaa.nex,0.098214286,0.207738095,112,Non_amniote_tetrapods,0.933333333
Gee_etal_inpressab.nex,0.098214286,0.207738095,112,Non_amniote_tetrapods,0.933333333
Rogers_2003a.nex,0.285714286,0.271428571,112,Non_dinosaur_archosauro,0.933333333
Schultz_etal_2016a.nex,0.294642857,0.366071429,112,Non_dinosaur_archosauro,1
Ferron_etal_inpressa.nex,0.370535714,0.355540293,112,Non_osteichthyan_vertebrates,1
Sansom_2009a.nex,0.370535714,0.355540293,112,Non_osteichthyan_vertebrates,1
Sansom_2009b.nex,0.375,0.355899638,112,Non_osteichthyan_vertebrates,1
Ksepka_etal_2017a.nex,0.009009009,0.04786036,111,Bird,0.770833333
Holtz_2001b.nex,0.423423423,0.365129836,111,Dinosaurs,0.764705882
Clack_1998a.nex,0.099099099,0.123723724,111,Fish_sarcopterygians,1
Paton_etal_1999a.nex,0.171171171,0.206349206,111,Fish_sarcopterygians,1
Ruta_etal_2001ad.nex,0.103603604,0.146959459,111,Fish_sarcopterygians,1
Ruta_etal_2001ag.nex,0.175675676,0.219492219,111,Fish_sarcopterygians,1
Frobisch_etal_2013a.nex,0.36036036,0.33357682,111,Ichthyopterygians,0.972972973
Sander_etal_2011a.nex,0.36036036,0.329214929,111,Ichthyopterygians,0.971428571
Atkins_etal_2019a.nex,0.085585586,0.176426426,111,Non_amniote_tetrapods,0.979166667
Andres_et_Ji_2008a.nex,0.495495495,0.480726628,111,Pterosaurs,1
Vila_Nova_etal_2014aa.nex,0.5,0.482999128,111,Pterosaurs,1
Gaffney_etal_2007a.nex,0.112612613,0.214607465,111,Turtles,0.857142857
Joyce_et_Rollot_2020aa.nex,0.135135135,0.236636637,111,Turtles,0.866666667
Lyson_et_Joyce_2011aa.nex,0.126126126,0.216837527,111,Turtles,0.862068966
Mayr_2005a.nex,0.054545455,0.149407115,110,Bird,1
Azuma_et_Currie_2000a.nex,0.022727273,0.091818182,110,Dinosaurs,0.7
Coria_et_Currie_2006a.nex,0.109090909,0.207575758,110,Dinosaurs,1
Currie_et_Carpenter_2000a.nex,0.109090909,0.204958678,110,Dinosaurs,1
Cavin_et_Gradinaru_2014a.nex,0.354545455,0.396320346,110,Fish_sarcopterygians,1
Cavin_etal_2017a.nex,0.363636364,0.395560254,110,Fish_sarcopterygians,1
Clack_2001a.nex,0.090909091,0.123030303,110,Fish_sarcopterygians,1
Dutel_etal_2012aa.nex,0.345454545,0.395104895,110,Fish_sarcopterygians,1
Dutel_etal_2012ab.nex,0.336363636,0.37002457,110,Fish_sarcopterygians,1
Dutel_etal_2015a.nex,0.345454545,0.399556541,110,Fish_sarcopterygians,1
Renesto_et_Stockar_2018a.nex,0.363636364,0.402892562,110,Fish_sarcopterygians,1
Torino_etal_inpressa.nex,0.395454545,0.424545455,110,Fish_sarcopterygians,1
Delsett_etal_inpressa.nex,0.527272727,0.504061896,110,Ichthyopterygians,0.978723404
Brochu_etal_2002a.nex,0.259090909,0.277651515,110,Non_dinosaur_archosauro,0.958333333
Buckley_et_Brochu_1999a.nex,0.277272727,0.279545455,110,Non_dinosaur_archosauro,0.958333333
Ezcurra_etal_2015a.nex,0.181818182,0.298989899,110,Non_dinosaur_archosauro,1
Trotteyn_et_Ezcurra_2014a.nex,0.186363636,0.247159091,110,Non_dinosaur_archosauro,1
Huttenlocker_2009a.nex,0.095454545,0.159090909,110,Non_mammal_synapsid,1
Uhen_etal_2011a.nex,0.353211009,0.417848207,109,Cetaceans,1
Upchurch_et_Martin_2002ab.nex,0.055045872,0.2251235,109,Dinosaurs,0.923076923
Wilson_et_Sereno_1998a.nex,0.050458716,0.198012232,109,Dinosaurs,0.916666667
Wilson_etal_2020a.nex,0.339449541,0.375163827,109,Dinosaurs,1
Ahlberg_et_Clack_2020a.nex,0.302752294,0.386270168,109,Fish_sarcopterygians,1
Arratia_et_Schultze_2015a.nex,0.330275229,0.344167759,109,Fish_sarcopterygians,1
Chen_etal_2018a.nex,0.293577982,0.341284404,109,Fish_sarcopterygians,1
Friedman_et_Coates_2006a.nex,0.266055046,0.275229358,109,Fish_sarcopterygians,1
Geng_etal_2009a.nex,0.316513761,0.297247706,109,Fish_sarcopterygians,1
Graf_2012a.nex,0.330275229,0.387942333,109,Fish_sarcopterygians,1
Wen_etal_2013a.nex,0.325688073,0.305045872,109,Fish_sarcopterygians,1
Wendruff_et_Wilson_2012a.nex,0.311926606,0.306864916,109,Fish_sarcopterygians,1
Ji_etal_2013a.nex,0.293577982,0.32999722,109,Ichthyopterygians,0.96969697
Schoch_2019a.nex,0.064220183,0.084727469,109,Non_amniote_tetrapods,0.941176471
Sues_et_Schoch_2013b.nex,0.068807339,0.258292167,109,Non_amniote_tetrapods,0.846153846
Donoghue_et_Smith_2001a.nex,0.495412844,0.446842957,109,Non_osteichthyan_vertebrates,0.941176471
Sansom_etal_2010a.nex,0.623853211,0.512165935,109,Non_osteichthyan_vertebrates,1
Strait_et_Grine_2004a.nex,0.137614679,0.269917914,109,Primates,0.789473684
Leal_etal_inpressa.nex,0.348623853,0.354384468,109,Pterosaurs,0.930232558
Pegas_etal_2018a.nex,0.394495413,0.390417941,109,Pterosaurs,1
Tomiya_et_Tseng_2016a.nex,0.240740741,0.267526455,108,Carnivores,1
Bianucci_et_Gingerich_2011a.nex,0.277777778,0.305996473,108,Cetaceans,1
Ryan_etal_2012ba.nex,0.361111111,0.402534113,108,Dinosaurs,1
Ryan_etal_2012bb.nex,0.361111111,0.402534113,108,Dinosaurs,1
Tsogtbaatar_etal_2019a.nex,0.319444444,0.328703704,108,Dinosaurs,0.833333333
Wu_et_Godefroit_2012a.nex,0.138888889,0.217777778,108,Dinosaurs,0.76
Clement_2005a.nex,0.291666667,0.264957265,108,Fish_sarcopterygians,1
Forey_1998aa.nex,0.324074074,0.359953704,108,Fish_sarcopterygians,1
Forey_1998ab.nex,0.231481481,0.268518519,108,Fish_sarcopterygians,1
Yabumoto_2008a.nex,0.314814815,0.270233196,108,Fish_sarcopterygians,1
Barrientos-Lara_etal_inpressa.nex,0.407407407,0.390740741,108,Ichthyopterygians,0.971428571
Black_etal_2014a.nex,0.476851852,0.37962963,108,Marsupials,0.794117647
Cooke_etal_2015aa.nex,0.24537037,0.329938272,108,Marsupials,0.766666667
Kear_et_Pledge_2007a.nex,0.212962963,0.319923372,108,Marsupials,0.75862069
Travouillon_etal_2014b.nex,0.212962963,0.329182631,108,Marsupials,0.75862069
Travouillon_etal_2015aa.nex,0.24537037,0.338271605,108,Marsupials,0.766666667
Gee_et_Reisz_inpressa.nex,0.064814815,0.095502646,108,Non_amniote_tetrapods,0.942857143
Maganuco_etal_2014a.nex,0.25,0.30086877,108,Non_amniote_tetrapods,0.987654321
Cossette_et_Brochu_2018a.nex,0.351851852,0.369739057,108,Non_dinosaur_archosauro,0.931818182
Reisz_et_Frobisch_2014ab.nex,0.157407407,0.25617284,108,Non_mammal_synapsid,1
Matsui_et_Tsuihiji_2019a.nex,0.435185185,0.367476852,108,Perissodactyls,1
Mayr_2011a.nex,0.018691589,0.12411215,107,Bird,0.64
Nesbitt_etal_2011b.nex,0.121495327,0.260407816,107,Bird,1
Churchill_etal_2014a.nex,0.028037383,0.201799931,107,Carnivores,0.814814815
Geisler_etal_2005a.nex,0.299065421,0.321317312,107,Cetaceans,1
Langer_2004a.nex,0.107476636,0.251401869,107,Dinosaurs,0.7
Soto-Acuna_etal_2021ac.nex,0.64953271,0.535046729,107,Dinosaurs,1
Bates_etal_2014a.nex,0.551401869,0.394926569,107,Marsupials,0.8
Sanchez-Villagra_2001aa.nex,0.065420561,0.11559272,107,Marsupials,0.947368421
Sanchez-Villagra_2001ab.nex,0.065420561,0.11559272,107,Marsupials,0.947368421
Csiki-Sava_etal_2018a.nex,0.299065421,0.31755384,107,Meso_mammals,1
Mongle_etal_2019a.nex,0.042056075,0.187850467,107,Primates,0.75
Pegas_etal_2016a.nex,0.355140187,0.331909212,107,Pterosaurs,0.914285714
Joyce_et_Rollot_2020ac.nex,0.411214953,0.387850467,107,Turtles,1
Gaudin_et_Branham_1998a.nex,0.023364486,0.18847352,107,Xenarthrans,0.666666667
Sanchez_etal_2007a.nex,0,0.004994451,106,Actinopterygians,0.176470588
Brusatte_etal_2009ab.nex,0.330188679,0.342318059,106,Dinosaurs,0.928571429
Novas_etal_2005a.nex,0.198113208,0.282389937,106,Dinosaurs,0.933333333
Xu_etal_1999a.nex,0.212264151,0.268867925,106,Dinosaurs,0.785714286
Xu_etal_2006b.nex,0.070754717,0.115902965,106,Dinosaurs,1
Zanno_et_Makovicky_2011ab.nex,0.127358491,0.273584906,106,Dinosaurs,1
Zverkov_et_Efimov_inpressaa.nex,0.410377358,0.401220866,106,Ichthyopterygians,0.970588235
Zverkov_et_Efimov_inpressab.nex,0.443396226,0.404230989,106,Ichthyopterygians,0.96969697
Maddin_etal_2008a.nex,0.122641509,0.224056604,106,Non_mammal_synapsid,1
Reisz_et_Frobisch_2014aa.nex,0.132075472,0.254716981,106,Non_mammal_synapsid,1
Aires_etal_2014a.nex,0.386792453,0.363064608,106,Pterosaurs,1
Cheng_etal_2016a.nex,0.264150943,0.319657745,106,Pterosaurs,1
Manzig_etal_2014a.nex,0.339622642,0.314650388,106,Pterosaurs,0.911764706
Vullo_etal_2012a.nex,0.377358491,0.342225114,106,Pterosaurs,1
Wang_etal_2012b.nex,0.382075472,0.348761792,106,Pterosaurs,1
Wang_etal_2014f.nex,0.377358491,0.344482561,106,Pterosaurs,1
Arnal_et_Vucetich_2015a.nex,0.160377358,0.222845487,106,Rodents,0.972972973
Arnal_etal_2014a.nex,0.132075472,0.160986001,106,Rodents,0.967741935
Lively_2015a.nex,0.528301887,0.451972556,106,Turtles,0.96969697
Lyson_et_Joyce_2011ac.nex,0.330188679,0.321453529,106,Turtles,0.962962963
Lyson_etal_2011a.nex,0.330188679,0.332884097,106,Turtles,0.964285714
Poyato-Ariza_et_Wenz_2002a.nex,0.133333333,0.219047619,105,Actinopterygians,0.941176471
Ksepka_et_Clarke_2012a.nex,0.066666667,0.292176871,105,Bird,1
Thewissen_etal_2001a.nex,0.180952381,0.249917898,105,Cetaceans,1
Bell_et_Evans_2010ab.nex,0.104761905,0.285260771,105,Dinosaurs,0.904761905
Bertozzo_etal_2017ab.nex,0.133333333,0.19047619,105,Dinosaurs,0.888888889
Fuentes_Vidarte_etal_2016ab.nex,0.133333333,0.203061224,105,Dinosaurs,0.892857143
Gasulla_etal_2015ab.nex,0.133333333,0.214965986,105,Dinosaurs,0.892857143
Horner_etal_2004a.nex,0.085714286,0.267619048,105,Dinosaurs,0.9
Mo_etal_2007a.nex,0.104761905,0.290249433,105,Dinosaurs,0.904761905
Norman_2015a.nex,0.133333333,0.190123457,105,Dinosaurs,0.888888889
Shibata_etal_2015a.nex,0.133333333,0.2,105,Dinosaurs,0.892857143
Tykoski_etal_2019a.nex,0.457142857,0.433794163,105,Dinosaurs,1
Caine_et_Benton_2011aa.nex,0.323809524,0.33015873,105,Ichthyopterygians,0.96969697
Chen_et_Cheng_2010a.nex,0.347619048,0.358465608,105,Ichthyopterygians,0.972222222
Chen_etal_2013b.nex,0.361904762,0.340548341,105,Ichthyopterygians,0.96969697
Cuthbertson_etal_2013a.nex,0.366666667,0.340056022,105,Ichthyopterygians,0.970588235
Cuthbertson_etal_2013b.nex,0.352380952,0.338528139,105,Ichthyopterygians,0.96969697
Fischer_etal_2013ac.nex,0.347619048,0.341456583,105,Ichthyopterygians,0.970588235
Fischer_etal_2013ad.nex,0.380952381,0.356421356,105,Ichthyopterygians,0.96969697
McGowan_et_Motani_2003a.nex,0.347619048,0.339583333,105,Ichthyopterygians,0.96875
Motani_1999a.nex,0.347619048,0.339880952,105,Ichthyopterygians,0.96875
Thorne_etal_2011a.nex,0.366666667,0.345238095,105,Ichthyopterygians,0.96875
Gao_et_Shubin_2012a.nex,0.085714286,0.245502646,105,Non_amniote_tetrapods,1
Jia_et_Gao_2016a.nex,0.09047619,0.250680272,105,Non_amniote_tetrapods,1
Randle_et_Sansom_2017aa.nex,0.504761905,0.493309222,105,Non_osteichthyan_vertebrates,1
Shirai_1996a.nex,0.019047619,0.028930818,105,Non_osteichthyan_vertebrates,0.924528302
Argue_etal_2009a.nex,0.133333333,0.179365079,105,Primates,1
Toledo-Piza_2007a.nex,0.067307692,0.060803167,104,Actinopterygians,0.852941176
Carballido_etal_2010a.nex,0.567307692,0.516700405,104,Dinosaurs,0.947368421
Kear_etal_2007a.nex,0.163461538,0.32,104,Marsupials,0.88
Randle_et_Sansom_2017ab.nex,0.192307692,0.200097371,104,Non_osteichthyan_vertebrates,1
Bardet_etal_2013a.nex,0.048076923,0.167124542,104,Turtles,0.80952381
Hirayama_1998a.nex,0.043269231,0.10042735,104,Turtles,0.777777778
Kear_et_Lee_2006a.nex,0.052884615,0.163942308,104,Turtles,0.85
Larson_etal_2013a.nex,0.432692308,0.37367374,104,Turtles,1
Cuthbertson_et_Holmes_2010a.nex,0.077669903,0.265048544,103,Dinosaurs,0.9
Long_etal_2006a.nex,0.145631068,0.150485437,103,Fish_sarcopterygians,0.916666667
Dilkes_et_Arcucci_2012a.nex,0.194174757,0.260194175,103,Non_dinosaur_archosauro,1
Donoghue_etal_2000a.nex,0.582524272,0.455168475,103,Non_osteichthyan_vertebrates,0.882352941
Broin_etal_2014a.nex,0.063106796,0.191085613,103,Turtles,0.818181818
Dyke_2003a.nex,0,0.012923351,102,Bird,0.272727273
Dyke_etal_2003a.nex,0,0.00361991,102,Bird,0.261538462
Goldin_2018a.nex,0.37254902,0.303376906,102,Cetaceans,0.907407407
Goldin_et_Startsev_2017a.nex,0.37254902,0.301924473,102,Cetaceans,0.907407407
Goldin_et_Steeman_2015a.nex,0.37254902,0.301924473,102,Cetaceans,0.907407407
Chinnery_2004a.nex,0.333333333,0.321078431,102,Dinosaurs,0.9375
Fernandez-Baldor_etal_2011a.nex,0.382352941,0.425245098,102,Dinosaurs,0.9375
Hocknull_etal_2009ab.nex,0.450980392,0.441176471,102,Dinosaurs,0.96
Riga_etal_2009a.nex,0.411764706,0.420289855,102,Dinosaurs,0.956521739
Sereno_etal_2007a.nex,0.382352941,0.4375,102,Dinosaurs,0.9375
Springer_etal_1997a.nex,0.06372549,0.101851852,102,Marsupials,0.944444444
Close_etal_inpressac.nex,0.284313725,0.31252989,102,Meso_mammals,1
Mao_etal_2016a.nex,0.31372549,0.314637483,102,Meso_mammals,1
Xu_etal_2015c.nex,0.299019608,0.311497326,102,Meso_mammals,1
Yuan_etal_2013ab.nex,0.284313725,0.31300813,102,Meso_mammals,1
Schoch_2011a.nex,0.029411765,0.170231729,102,Non_amniote_tetrapods,0.818181818
Frobisch_etal_2010a.nex,0.264705882,0.27540107,102,Non_mammal_synapsid,0.977272727
Marrama_etal_2019a.nex,0.098039216,0.18872549,102,Non_osteichthyan_vertebrates,0.96875
